time_of_post,latitude, longitude,category,number_of_tradies,estimated_size,number_of_impressions,accepted
2019-09-15 15:26:06,-37.7504,144.9020,8,8376,small,1816,0
2019-09-15 15:47:06,-37.8076,145.0981,4,5479,medium,569,0
2019-09-12 10:26:06,-33.7981,151.2969,2,7331,medium,1243,0
2019-09-12 01:31:06,-34.0186,151.2946,3,9732,small,1060,0
2019-09-11 02:03:06,-37.8373,144.8973,5,1058,small,985,0
2019-09-14 13:18:06,-33.9816,151.2375,1,1542,small,1342,0
2019-09-10 12:19:06,-37.7263,144.9375,8,8376,small,1305,1
2019-09-13 16:18:06,-33.8487,151.1503,5,355,medium,925,0
2019-09-14 14:19:06,-37.7610,145.0484,7,3677,small,707,0
2019-09-13 12:38:06,-37.7287,144.8607,5,1058,medium,745,1
2019-09-14 09:37:06,-37.6789,144.8228,4,5479,small,576,0
2019-09-13 17:54:06,-37.8965,145.0019,5,1058,medium,1254,1
2019-09-13 13:43:06,-33.7100,151.2362,5,355,medium,1447,1
2019-09-12 15:34:06,-37.7893,145.0022,9,1432,medium,453,0
2019-09-13 11:34:06,-33.8523,151.1609,6,2476,small,816,0
2019-09-14 12:07:06,-37.8545,144.9788,6,8260,medium,1438,1
2019-09-14 09:40:06,-18.0355,122.3108,7,7267,medium,1428,0
2019-09-16 09:10:06,-37.9143,145.0725,4,5479,small,161,0
2019-09-10 16:21:06,-33.9578,151.3529,7,4242,medium,181,1
2019-09-16 02:26:06,-33.8685,151.2641,9,10000,medium,943,0
2019-09-10 12:02:06,-17.9523,122.1639,6,7591,small,1266,1
2019-09-13 11:47:06,-33.6455,151.1892,7,4242,medium,1743,0
2019-09-11 16:22:06,-17.8437,122.2535,5,3590,small,197,1
2019-09-16 12:31:06,-37.9338,145.1469,3,5089,small,1437,1
2019-09-12 04:33:06,-37.6620,145.0427,2,634,small,1082,0
2019-09-15 06:42:06,-33.9183,151.2949,9,10000,small,862,0
2019-09-12 15:07:06,-33.9828,151.3680,3,9732,medium,1831,1
2019-09-14 13:34:06,-33.9675,151.1080,6,2476,small,1157,1
2019-09-13 05:28:06,-33.8103,151.3195,4,2257,medium,1386,0
2019-09-13 16:56:06,-33.7003,151.2046,4,2257,small,1437,0
2019-09-16 14:17:06,-37.7744,144.9484,7,3677,medium,1411,1
2019-09-14 08:57:06,-37.6199,144.9199,5,1058,small,1000,0
2019-09-16 09:15:06,-33.8978,151.2071,5,355,small,871,0
2019-09-12 03:35:06,-33.7958,151.2159,4,2257,small,1319,0
2019-09-12 10:30:06,-37.7971,144.9579,4,5479,small,1442,0
2019-09-16 08:13:06,-37.7323,144.9197,7,3677,small,673,0
2019-09-15 16:15:06,-33.9427,151.3551,7,4242,medium,1387,0
2019-09-14 21:05:06,-37.8746,144.9413,6,8260,medium,515,1
2019-09-13 13:56:06,-33.8687,151.1899,5,355,small,1484,1
2019-09-16 05:49:06,-33.9384,151.3180,2,7331,medium,,1
2019-09-14 20:36:06,-37.8630,144.8055,6,8260,medium,1143,0
2019-09-10 13:37:06,-37.7997,144.9829,7,3677,small,1004,1
2019-09-16 21:59:06,-37.7183,145.0844,8,8376,small,1198,1
2019-09-15 13:12:06,-37.9296,145.0205,8,8376,medium,668,1
2019-09-13 10:50:06,-33.9465,151.2077,8,1627,small,629,0
2019-09-15 21:32:06,-37.8199,144.9539,9,1432,small,903,0
2019-09-14 03:52:06,-33.8410,151.0478,3,9732,medium,486,0
2019-09-12 12:31:06,-33.7930,151.2585,7,4242,small,999,0
2019-09-16 14:49:06,-34.1065,151.3805,5,355,medium,521,0
2019-09-11 01:57:06,-37.7628,145.0398,6,8260,medium,910,1
2019-09-12 13:17:06,-37.7962,144.9283,4,5479,medium,1130,0
2019-09-13 06:02:06,-33.7387,151.2025,8,1627,small,615,0
2019-09-16 10:23:06,-33.9573,151.2145,6,2476,small,1723,0
2019-09-10 09:23:06,-37.8387,145.0140,7,3677,small,430,0
2019-09-12 16:03:06,-33.7626,151.2020,4,2257,small,1228,0
2019-09-16 08:56:06,-37.7952,144.8782,1,6153,medium,737,1
2019-09-14 13:08:06,-33.8188,151.0230,2,7331,small,1926,0
2019-09-12 06:10:06,-37.8279,144.9619,4,5479,small,1695,0
2019-09-11 15:04:06,-37.6878,144.8611,4,5479,medium,1198,1
2019-09-15 17:08:06,-37.9077,144.8241,4,5479,small,1534,1
2019-09-10 14:56:06,-37.7475,144.8201,5,1058,small,1108,0
2019-09-13 13:43:06,-37.8912,145.1035,1,6153,medium,1275,1
2019-09-14 18:14:06,-33.8507,151.1997,3,9732,small,814,0
2019-09-14 08:41:06,-37.8056,144.8594,4,5479,small,1265,0
2019-09-15 01:43:06,-33.8656,151.1261,4,2257,small,1041,1
2019-09-16 14:20:06,-37.8990,144.9209,8,8376,small,1701,0
2019-09-12 13:22:06,-33.8826,151.1570,9,10000,small,774,0
2019-09-11 02:38:06,-33.9543,151.1106,3,9732,medium,1080,1
2019-09-12 04:56:06,-34.1181,151.1646,2,7331,small,1396,1
2019-09-11 07:31:06,-37.7606,144.9230,4,5479,medium,985,0
2019-09-14 05:19:06,-33.8962,151.1284,5,355,small,1320,0
2019-09-13 18:25:06,-33.9120,151.0956,4,2257,medium,855,0
2019-09-14 13:56:06,-37.9115,144.8282,3,5089,small,1399,1
2019-09-13 13:40:06,-33.9954,151.2772,5,355,medium,1678,1
2019-09-15 12:36:06,-33.8850,151.0334,7,4242,medium,513,1
2019-09-14 21:54:06,-33.8410,151.2571,6,2476,medium,373,0
2019-09-12 02:10:06,-37.9279,144.8758,3,5089,medium,655,0
2019-09-15 10:02:06,-37.7630,145.0182,5,1058,medium,1766,0
2019-09-13 21:27:06,-33.8147,150.9584,2,7331,medium,709,0
2019-09-10 22:11:06,-37.8381,144.9108,3,5089,medium,1147,1
2019-09-13 00:38:06,-37.7028,144.9005,5,1058,small,216,0
2019-09-15 08:04:06,-37.7286,144.9124,5,1058,small,204,0
2019-09-14 17:12:06,-33.7919,151.3073,4,2257,small,1405,0
2019-09-16 06:54:06,-18.0499,122.2697,6,7591,small,1271,0
2019-09-11 04:47:06,-33.8250,151.2207,5,355,small,193,0
2019-09-13 17:01:06,-33.9873,151.1261,5,355,small,1169,0
2019-09-11 13:29:06,-33.8800,151.1313,3,9732,small,-111,0
2019-09-15 06:31:06,-33.7892,151.2497,5,355,small,1226,0
2019-09-11 13:51:06,-17.8731,122.3295,5,3590,medium,998,1
2019-09-10 08:21:06,-33.9250,151.3619,7,4242,small,1703,0
2019-09-12 18:27:06,-34.0297,151.3086,6,2476,small,1163,1
2019-09-14 20:43:06,-37.7835,145.0387,6,8260,small,811,1
2019-09-13 09:00:06,-33.8423,151.2577,4,2257,small,1194,0
2019-09-11 02:24:06,-37.9374,144.8599,7,3677,medium,1470,0
2019-09-12 03:48:06,-33.9629,151.2961,6,2476,medium,963,0
2019-09-12 09:25:06,-33.7204,151.2182,5,355,small,1684,1
2019-09-12 09:08:06,-34.0352,151.2924,5,355,small,767,0
2019-09-10 13:36:06,-33.9584,151.3284,2,7331,small,877,1
2019-09-16 08:25:06,-33.9740,151.3210,5,355,medium,799,0
2019-09-13 14:12:06,-37.8296,144.8143,6,8260,medium,1564,0
2019-09-11 12:42:06,-37.8181,144.8719,8,8376,medium,912,0
2019-09-16 02:22:06,-33.8446,151.2091,2,7331,medium,377,0
2019-09-13 14:08:06,-37.8838,144.8573,6,8260,medium,124,0
2019-09-15 10:59:06,-33.8947,151.0744,8,1627,medium,988,0
2019-09-14 13:04:06,-37.8220,144.9080,5,1058,small,795,0
2019-09-10 04:49:06,-37.6750,144.9655,2,634,small,496,0
2019-09-10 03:44:06,-37.7565,144.7986,8,8376,medium,1220,0
2019-09-13 14:28:06,-33.9210,151.1915,5,355,medium,1529,0
2019-09-15 04:52:06,-37.6594,144.9512,3,5089,medium,818,0
2019-09-15 03:52:06,-33.8543,151.2761,1,1542,small,1333,0
2019-09-11 17:38:06,-34.0176,151.3986,3,9732,small,804,1
2019-09-11 02:33:06,-33.7855,151.3382,5,355,small,981,0
2019-09-16 11:34:06,-37.7811,144.8789,7,3677,small,965,0
2019-09-13 10:48:06,-33.8366,150.9987,6,2476,medium,1558,0
2019-09-11 07:31:06,-37.8726,145.0141,4,5479,medium,804,0
2019-09-13 09:04:06,-33.7902,151.4186,7,4242,small,1076,0
2019-09-10 09:37:06,-33.9926,151.3048,5,355,small,923,0
2019-09-11 14:48:06,-37.8107,144.8667,5,1058,medium,717,1
2019-09-10 14:30:06,-33.8709,151.1573,3,9732,medium,825,1
2019-09-13 15:26:06,-33.8344,151.2242,2,7331,small,116,1
2019-09-12 10:32:06,-33.8077,151.2838,4,2257,medium,1831,0
2019-09-14 20:29:06,-33.8283,151.2827,4,2257,medium,305,1
2019-09-15 18:40:06,-37.8709,145.0928,6,8260,small,779,0
2019-09-16 14:41:06,-37.8071,144.8521,3,5089,small,-303,1
2019-09-13 10:22:06,-33.8184,151.2689,6,2476,small,1079,0
2019-09-15 20:47:06,-37.8653,145.0319,3,5089,medium,183,1
2019-09-15 17:04:06,-34.0681,151.2018,6,2476,medium,738,0
2019-09-16 06:44:06,-37.8623,145.0691,2,634,small,1514,0
2019-09-13 12:43:06,-37.7302,144.9305,4,5479,small,1121,1
2019-09-10 10:58:06,-37.7243,145.0660,8,8376,medium,1906,1
2019-09-13 00:45:06,-33.7399,151.2796,8,1627,medium,1384,0
2019-09-15 12:11:06,-17.9478,122.1641,4,7386,medium,1656,1
2019-09-14 06:02:06,-37.8015,145.0606,5,1058,small,,0
2019-09-14 06:38:06,-33.9347,151.1490,3,9732,small,504,0
2019-09-10 22:56:06,-33.9231,151.2789,2,7331,small,602,0
2019-09-11 20:44:06,-33.9186,151.1494,3,9732,small,344,0
2019-09-15 12:01:06,-33.8376,151.1686,6,2476,medium,1072,0
2019-09-12 10:03:06,-18.0342,122.3550,5,3590,medium,,0
2019-09-15 01:33:06,-37.7251,144.9487,6,8260,medium,1612,1
2019-09-12 14:12:06,-37.9128,144.9038,3,5089,medium,836,1
2019-09-15 20:19:06,-33.8329,151.0415,3,9732,small,1732,1
2019-09-13 02:49:06,-33.8902,151.2710,4,2257,medium,847,0
2019-09-12 21:31:06,-33.8899,150.9601,7,4242,medium,1242,1
2019-09-10 22:14:06,-37.7921,144.9367,6,8260,small,877,0
2019-09-15 07:43:06,-33.7777,151.2173,5,355,medium,1456,0
2019-09-15 06:20:06,-37.6377,144.8785,6,8260,medium,1066,1
2019-09-13 10:57:06,-37.6710,144.9326,2,634,small,1016,0
2019-09-15 10:17:06,-37.9649,145.1253,9,1432,small,772,0
2019-09-11 04:48:06,-34.0591,151.3287,1,1542,small,1101,0
2019-09-14 08:44:06,-33.8275,151.3774,5,355,medium,230,0
2019-09-13 07:20:06,-37.9854,144.9592,3,5089,small,687,0
2019-09-11 07:00:06,-33.8255,151.2031,3,9732,medium,951,1
2019-09-12 12:06:06,-37.6839,145.1136,8,8376,medium,1689,1
2019-09-16 00:04:06,-37.6369,144.8339,4,5479,small,1359,0
2019-09-14 12:28:06,-33.7026,151.2452,8,1627,small,798,0
2019-09-13 05:01:06,-37.8734,145.0334,2,634,small,3245,0
2019-09-14 11:28:06,-37.7169,144.9245,8,8376,small,455,0
2019-09-14 17:38:06,-37.9233,144.9414,8,8376,medium,1242,0
2019-09-12 07:50:06,-34.0440,151.3483,5,355,medium,1060,0
2019-09-16 06:00:06,-37.8778,144.9728,8,8376,medium,1188,0
2019-09-12 06:37:06,-33.8224,151.0044,6,2476,medium,1155,1
2019-09-13 00:22:06,-33.8988,151.2714,5,355,medium,1024,0
2019-09-13 13:48:06,-37.8467,144.8643,2,634,small,2133,0
2019-09-12 17:22:06,-33.8087,151.1546,6,2476,small,-109,0
2019-09-11 13:25:06,-37.8035,144.9430,3,5089,medium,1191,0
2019-09-12 06:54:06,-37.7891,144.9851,6,8260,small,1483,0
2019-09-13 19:06:06,-33.9431,151.1676,6,2476,small,1160,0
2019-09-15 11:50:06,-33.8087,151.2985,4,2257,medium,167,0
2019-09-10 17:14:06,-37.9132,144.8445,3,5089,medium,2053,0
2019-09-16 02:42:06,-33.9467,151.2304,3,9732,medium,1530,0
2019-09-11 06:17:06,-33.8779,151.0904,4,2257,small,221,0
2019-09-12 05:26:06,-37.8739,144.9345,2,634,medium,815,0
2019-09-13 19:31:06,-33.9119,151.1550,6,2476,small,1684,0
2019-09-12 05:42:06,-33.9527,151.2031,7,4242,small,1244,0
2019-09-14 06:01:06,-33.7376,151.3070,3,9732,medium,1068,0
2019-09-11 20:08:06,-37.7093,144.8826,5,1058,small,1375,0
2019-09-13 13:14:06,-33.8236,151.1200,5,355,small,693,0
2019-09-14 06:31:06,-33.8047,151.1981,4,2257,small,918,0
2019-09-14 21:37:06,-17.9390,122.3438,2,3001,small,895,0
2019-09-15 15:56:06,-34.0842,151.1032,1,1542,medium,565,1
2019-09-16 06:06:06,-37.7070,144.8537,5,1058,medium,1568,1
2019-09-11 12:58:06,-33.7142,151.3190,3,9732,medium,1227,1
2019-09-13 06:54:06,-37.9428,145.0273,2,634,small,1560,0
2019-09-16 08:25:06,-33.7618,151.1901,4,2257,small,784,0
2019-09-10 14:27:06,-37.8809,144.9530,4,5479,medium,1332,0
2019-09-14 12:02:06,-33.8257,151.2666,4,2257,medium,-267,1
2019-09-16 09:53:06,-34.0804,151.4075,3,9732,small,713,0
2019-09-15 16:39:06,-33.9051,151.1296,5,355,medium,1101,1
2019-09-14 11:32:06,-33.9278,151.1778,4,2257,small,131,0
2019-09-12 04:57:06,-37.6338,144.9540,2,634,small,1141,0
2019-09-14 13:09:06,-37.8686,144.8013,4,5479,medium,494,1
2019-09-16 13:56:06,-37.8825,144.7662,3,5089,medium,1257,1
2019-09-12 11:46:06,-37.9970,145.0820,7,3677,small,1511,0
2019-09-10 14:57:06,-33.8002,151.2070,4,2257,medium,1695,1
2019-09-10 17:16:06,-37.7753,144.8794,6,8260,small,794,0
2019-09-14 03:45:06,-37.7921,145.0926,5,1058,medium,836,1
2019-09-16 11:43:06,-37.9830,144.8408,3,5089,small,761,0
2019-09-14 14:56:06,-33.7075,151.0110,1,1542,medium,709,0
2019-09-10 19:52:06,-33.8699,151.2102,8,1627,small,602,1
2019-09-16 19:04:06,-33.8495,151.0735,6,2476,small,1782,1
2019-09-12 14:40:06,-37.9228,145.0066,5,1058,small,42,0
2019-09-14 19:00:06,-37.7802,144.9920,5,1058,small,1132,0
2019-09-13 21:25:06,-37.7920,144.8377,7,3677,medium,1454,0
2019-09-11 09:15:06,-37.8545,145.0400,4,5479,medium,1779,0
2019-09-10 00:15:06,-33.8141,151.0705,2,7331,small,859,0
2019-09-13 06:16:06,-34.0183,151.0784,7,4242,small,1209,0
2019-09-15 15:09:06,-33.9385,151.1831,5,355,medium,789,0
2019-09-12 12:27:06,-33.9053,151.2710,5,355,small,1616,0
2019-09-10 17:02:06,-38.0306,144.8956,7,3677,small,1624,0
2019-09-13 13:57:06,-37.8536,144.7472,5,1058,small,835,0
2019-09-13 13:43:06,-33.8107,151.2653,7,4242,small,1531,1
2019-09-16 21:20:06,-37.7204,144.9572,5,1058,small,502,0
2019-09-15 12:43:06,-33.9418,151.1762,5,355,small,807,0
2019-09-11 08:23:06,-33.9369,151.2616,5,355,small,924,0
2019-09-10 16:22:06,-37.9636,144.9673,5,1058,medium,-104,0
2019-09-12 06:13:06,-37.6782,145.0369,7,3677,small,1446,0
2019-09-13 12:50:06,-33.9232,151.1355,1,1542,small,1207,0
2019-09-13 14:02:06,-37.7445,144.8886,5,1058,small,506,0
2019-09-16 12:03:06,-37.8958,144.8798,8,8376,medium,1369,1
2019-09-13 11:59:06,-33.8264,151.1122,1,1542,small,1390,0
2019-09-14 14:04:06,-18.0552,122.2297,8,1382,medium,1033,0
2019-09-15 14:07:06,-33.8154,151.2327,7,4242,small,1266,0
2019-09-12 07:26:06,-37.9529,144.8933,5,1058,medium,681,0
2019-09-12 19:51:06,-34.0425,151.1542,4,2257,medium,1583,0
2019-09-13 05:58:06,-33.6466,151.1667,7,4242,small,401,0
2019-09-12 06:27:06,-33.7665,151.2503,4,2257,small,321,0
2019-09-12 09:58:06,-33.9095,150.9552,2,7331,small,592,0
2019-09-12 07:04:06,-37.8186,145.0986,4,5479,medium,534,0
2019-09-12 11:43:06,-37.8519,145.0285,5,1058,medium,1848,0
2019-09-11 05:18:06,-37.6649,144.9083,3,5089,medium,1337,0
2019-09-16 12:02:06,-33.6755,151.1870,6,2476,medium,862,0
2019-09-10 12:21:06,-33.7767,151.1382,8,1627,small,417,0
2019-09-11 18:35:06,-33.9353,151.1814,5,355,medium,447,0
2019-09-11 18:58:06,-37.7503,145.1210,5,1058,medium,1091,1
2019-09-16 09:12:06,-37.7254,144.9745,5,1058,small,1040,0
2019-09-11 03:29:06,-33.9839,151.2451,8,1627,medium,1111,1
2019-09-16 13:38:06,-37.9427,144.9157,4,5479,small,934,1
2019-09-15 17:21:06,-37.8039,145.0721,8,8376,small,971,0
2019-09-11 17:38:06,-37.9589,144.9584,6,8260,medium,1001,0
2019-09-13 08:56:06,-37.8346,144.9842,6,8260,small,1294,0
2019-09-15 14:10:06,-33.9650,151.2837,5,355,medium,1524,0
2019-09-14 08:50:06,-33.9799,151.1571,5,355,small,1098,0
2019-09-15 08:32:06,-33.8824,151.1032,7,4242,medium,1487,1
2019-09-13 15:33:06,-33.8435,151.2382,5,355,small,1202,0
2019-09-14 12:36:06,-18.0122,122.2554,4,7386,small,1388,1
2019-09-11 21:56:06,-37.8788,144.9232,5,1058,small,758,0
2019-09-12 02:11:06,-17.9636,122.4283,2,3001,small,458,0
2019-09-14 15:43:06,-18.0368,122.2388,3,10000,small,1077,0
2019-09-13 12:05:06,-18.0542,122.4434,6,7591,small,94,1
2019-09-14 13:28:06,-37.8778,145.0964,5,1058,small,1334,0
2019-09-11 14:16:06,-33.8097,151.0658,5,355,small,1726,1
2019-09-14 05:16:06,-33.9505,151.0577,4,2257,small,604,0
2019-09-14 14:24:06,-33.8782,151.2055,7,4242,medium,878,1
2019-09-10 01:44:06,-33.8731,151.2013,3,9732,small,460,0
2019-09-13 17:48:06,-33.8714,151.1597,6,2476,small,922,0
2019-09-12 11:11:06,-33.8202,151.0707,3,9732,small,1047,0
2019-09-15 18:22:06,-37.8199,144.7591,7,3677,medium,58,1
2019-09-11 11:30:06,-33.8000,151.2669,3,9732,small,644,0
2019-09-15 08:26:06,-37.7334,144.8694,6,8260,small,2125,0
2019-09-11 17:05:06,-33.7447,151.3019,5,355,medium,1764,1
2019-09-16 03:39:06,-37.8287,144.8420,5,1058,medium,1099,0
2019-09-14 16:44:06,-33.9354,150.9595,5,355,small,454,0
2019-09-16 19:13:06,-37.7199,144.9092,5,1058,small,298,1
2019-09-14 05:41:06,-37.7026,144.9991,6,8260,medium,1319,1
2019-09-13 05:33:06,-33.8557,151.2283,4,2257,medium,553,0
2019-09-12 09:48:06,-17.9020,122.2336,9,5075,medium,783,0
2019-09-13 11:04:06,-34.0321,151.0698,5,355,medium,692,0
2019-09-11 12:46:06,-37.7882,144.9681,7,3677,small,955,0
2019-09-12 08:08:06,-37.8099,145.0149,3,5089,small,1425,0
2019-09-15 22:05:06,-37.8133,144.9461,7,3677,small,997,1
2019-09-11 11:33:06,-37.8381,145.0356,1,6153,medium,1181,0
2019-09-15 21:47:06,-33.8393,151.2500,5,355,small,1007,0
2019-09-13 13:30:06,-33.8555,151.3107,5,355,medium,1261,1
2019-09-11 13:43:06,-17.9940,122.2098,5,3590,medium,1477,1
2019-09-14 06:04:06,-34.0300,151.2171,5,355,medium,302,0
2019-09-12 09:12:06,-37.6601,145.0459,5,1058,small,898,0
2019-09-14 05:59:06,-33.8946,151.1552,9,10000,small,1084,0
2019-09-10 13:15:06,-33.9909,151.2374,4,2257,medium,1043,0
2019-09-15 13:23:06,-37.7852,144.8740,5,1058,medium,1117,0
2019-09-11 09:59:06,-34.0255,151.2713,1,1542,medium,1457,0
2019-09-10 09:17:06,-37.8469,144.9648,7,3677,medium,1598,1
2019-09-16 17:18:06,-33.8318,151.2116,3,9732,small,292,0
2019-09-10 03:03:06,-33.9084,151.2179,4,2257,small,278,0
2019-09-14 04:31:06,-37.9010,145.0271,4,5479,medium,959,0
2019-09-15 14:10:06,-33.8500,151.1584,4,2257,medium,1045,0
2019-09-15 15:31:06,-33.6628,151.2378,1,1542,small,1125,0
2019-09-11 09:19:06,-33.8620,151.2017,7,4242,medium,550,0
2019-09-14 13:52:06,-33.7843,151.3150,5,355,medium,792,0
2019-09-10 12:25:06,-17.7992,122.3866,3,10000,small,740,0
2019-09-14 11:33:06,-37.8900,144.7478,5,1058,small,763,0
2019-09-14 13:46:06,-37.9121,144.8956,4,5479,medium,243,1
2019-09-14 05:03:06,-37.7111,144.9994,3,5089,small,390,0
2019-09-16 08:02:06,-37.7631,145.1689,5,1058,small,789,0
2019-09-16 13:27:06,-37.5905,144.9894,4,5479,medium,1741,1
2019-09-10 15:16:06,-33.9490,151.3340,3,9732,small,1812,1
2019-09-13 04:24:06,-37.7815,144.8285,5,1058,medium,411,0
2019-09-14 07:39:06,-37.8760,145.0231,3,5089,medium,968,1
2019-09-11 15:12:06,-33.9876,151.1290,3,9732,medium,376,1
2019-09-11 10:56:06,-37.7773,144.9290,6,8260,small,977,0
2019-09-16 09:17:06,-37.8960,144.9553,2,634,small,1360,0
2019-09-13 10:19:06,-37.8325,145.0479,5,1058,small,745,0
2019-09-12 14:44:06,-34.0825,151.0458,3,9732,medium,1421,1
2019-09-16 14:02:06,-33.7376,151.2696,5,355,medium,1013,0
2019-09-16 07:32:06,-33.7685,151.3067,6,2476,medium,1582,0
2019-09-13 02:50:06,-37.7354,144.8666,5,1058,medium,747,0
2019-09-10 06:35:06,-33.7669,151.0702,7,4242,small,1069,1
2019-09-13 10:18:06,-37.7968,144.9073,4,5479,medium,818,1
2019-09-11 13:53:06,-37.8235,144.9076,9,1432,medium,824,0
2019-09-12 02:05:06,-33.9048,151.2141,2,7331,medium,1440,1
2019-09-14 13:05:06,-33.7062,151.2923,8,1627,small,706,0
2019-09-15 14:47:06,-17.8414,122.3143,5,3590,medium,557,0
2019-09-15 13:56:06,-37.8044,144.8015,3,5089,medium,649,0
2019-09-11 12:34:06,-33.9498,151.1829,9,10000,medium,440,1
2019-09-11 12:12:06,-33.9614,151.3152,4,2257,small,432,0
2019-09-11 13:16:06,-33.8392,151.1211,6,2476,small,1011,1
2019-09-16 09:33:06,-33.9005,151.1829,6,2476,medium,918,0
2019-09-12 11:40:06,-33.7154,151.2158,5,355,small,296,0
2019-09-10 12:26:06,-37.7801,145.1075,3,5089,small,333,0
2019-09-10 07:52:06,-33.9344,151.1842,3,9732,small,134,0
2019-09-10 10:28:06,-33.8958,150.9458,7,4242,medium,441,0
2019-09-13 11:30:06,-33.8187,151.2754,6,2476,medium,1099,0
2019-09-15 21:49:06,-17.8165,122.1791,4,7386,medium,1337,0
2019-09-13 08:08:06,-37.9344,144.9613,3,5089,medium,1508,1
2019-09-10 19:36:06,-33.8015,151.2615,8,1627,medium,859,0
2019-09-15 12:09:06,-37.8288,145.0111,5,1058,medium,477,0
2019-09-11 18:51:06,-33.7947,151.0441,3,9732,medium,1175,0
2019-09-16 15:11:06,-37.7120,145.0224,8,8376,medium,1149,1
2019-09-13 11:00:06,-37.6306,145.1619,4,5479,medium,2062,0
2019-09-10 10:54:06,-34.0305,151.2520,4,2257,small,1942,0
2019-09-14 04:04:06,-37.8072,145.0323,7,3677,small,865,0
2019-09-12 06:38:06,-17.9660,122.0474,3,10000,small,1189,0
2019-09-16 17:30:06,-33.9341,151.0256,4,2257,medium,1120,1
2019-09-10 18:26:06,-37.7362,144.9036,4,5479,medium,1510,1
2019-09-15 18:04:06,-33.8465,151.2826,4,2257,medium,1134,1
2019-09-11 09:01:06,-37.7533,144.6876,8,8376,small,620,0
2019-09-11 01:57:06,-37.7836,144.8034,3,5089,small,918,0
2019-09-15 07:27:06,-34.0231,151.1918,6,2476,small,718,0
2019-09-10 14:22:06,-17.8824,122.2569,1,4867,small,1535,1
2019-09-13 09:20:06,-37.7985,144.8750,1,6153,medium,1238,0
2019-09-14 04:10:06,-34.0163,151.3313,2,7331,small,2348,0
2019-09-10 22:49:06,-37.8791,145.0438,6,8260,small,1303,1
2019-09-13 13:41:06,-18.0350,122.2561,6,7591,small,937,1
2019-09-10 11:50:06,-37.9027,144.9194,4,5479,small,1463,0
2019-09-16 11:29:06,-33.9174,151.1909,3,9732,medium,928,0
2019-09-14 08:06:06,-33.9218,151.1684,3,9732,small,1560,0
2019-09-13 12:49:06,-33.8606,151.4699,3,9732,medium,643,1
2019-09-12 11:05:06,-33.8438,151.2293,8,1627,small,1333,0
2019-09-16 16:00:06,-33.7334,151.1902,6,2476,small,545,1
2019-09-15 20:55:06,-33.9611,151.2587,7,4242,small,815,1
2019-09-16 06:21:06,-37.6865,144.9726,6,8260,medium,1737,0
2019-09-16 11:15:06,-37.9422,145.0471,4,5479,small,1126,0
2019-09-12 02:09:06,-33.9337,151.2775,6,2476,medium,952,0
2019-09-13 04:29:06,-37.8604,145.0023,5,1058,medium,1274,0
2019-09-11 14:49:06,-37.8779,144.9483,2,634,medium,979,1
2019-09-10 07:46:06,-33.9138,151.2936,4,2257,small,1720,1
2019-09-10 16:47:06,-33.7405,151.1043,5,355,small,793,0
2019-09-14 10:29:06,-37.7556,144.8834,6,8260,small,1334,0
2019-09-11 18:16:06,-33.6708,151.3663,6,2476,medium,675,0
2019-09-15 09:52:06,-33.7211,151.2694,3,9732,medium,350,0
2019-09-14 16:49:06,-33.8818,151.3546,4,2257,small,423,0
2019-09-10 14:05:06,-37.8291,144.8659,5,1058,small,1488,0
2019-09-11 21:48:06,-37.8837,144.8188,3,5089,small,1354,0
2019-09-10 15:34:06,-37.7447,144.9599,4,5479,medium,836,0
2019-09-15 21:59:06,-37.6541,144.7984,3,5089,small,1332,0
2019-09-13 11:16:06,-33.7023,151.2923,5,355,small,868,0
2019-09-13 20:13:06,-37.9644,144.8001,7,3677,medium,755,1
2019-09-11 08:59:06,-37.8935,144.8743,5,1058,medium,291,0
2019-09-13 16:19:06,-33.7265,151.1041,6,2476,small,1178,0
2019-09-16 13:26:06,-37.8594,145.0127,6,8260,small,191,1
2019-09-13 06:58:06,-33.9229,151.2114,4,2257,medium,2295,0
2019-09-11 07:53:06,-34.0062,151.2698,6,2476,medium,916,0
2019-09-15 14:12:06,-33.7988,151.2897,9,10000,medium,1551,1
2019-09-13 10:06:06,-37.7144,144.9164,3,5089,small,853,0
2019-09-16 17:08:06,-37.8852,144.9978,1,6153,medium,1718,1
2019-09-12 10:55:06,-37.6991,144.8775,8,8376,small,1459,0
2019-09-10 11:27:06,-37.8209,144.9224,6,8260,medium,1298,0
2019-09-16 13:44:06,-34.0581,151.2421,3,9732,medium,1325,1
